,Name,Price,Recorded_On,Search_Word,Link
305,Flask-Web-Development-Developing-Applications,$36.07,2019-01-29,python,https://www.amazon.com/Flask-Web-Development-Developing-Applications/dp/1491991739
306,Flask-Web-Development-Developing-Applications-ebook,$22.99,2019-01-29,python,https://www.amazon.com/Flask-Web-Development-Developing-Applications-ebook/dp/B07B8DCCN7
307,ComputerGear-Shirt-Monty-Python-Grail,$19.99,2019-01-29,python,https://www.amazon.com/ComputerGear-Shirt-Monty-Python-Grail/dp/B0066EOWX0
308,CLEESE-Monty-Python-Sideshow-Collectible,$100.00,2019-01-29,python,https://www.amazon.com/CLEESE-Monty-Python-Sideshow-Collectible/dp/B000EIDV9A
309,Scientific-Programming-Computational-Science-Engineering,$51.77,2019-01-29,python,https://www.amazon.com/Scientific-Programming-Computational-Science-Engineering/dp/3662498863
310,Scientific-Programming-Computational-Science-Engineering-ebook,$50.11,2019-01-29,python,https://www.amazon.com/Scientific-Programming-Computational-Science-Engineering-ebook/dp/B01JEJNWGG&selectObb=rent
311,Hands-Penetration-Testing-Python-intelligent-ebook,$31.99,2019-01-29,python,https://www.amazon.com/Hands-Penetration-Testing-Python-intelligent-ebook/dp/B07G859QPL
312,Fundamentals-Python-Structures-Kenneth-Lambert,$27.15,2019-01-29,python,https://www.amazon.com/Fundamentals-Python-Structures-Kenneth-Lambert/dp/1285752007
313,Fundamentals-Python-Data-Structures-1st-ebook,$27.99,2019-01-29,python,https://www.amazon.com/Fundamentals-Python-Data-Structures-1st-ebook/dp/B00GJTRCZM
314,Python-Metallic-Embossed-Pattern-Upholstery,$26.99,2019-01-29,python,https://www.amazon.com/Python-Metallic-Embossed-Pattern-Upholstery/dp/B0099E3AG4
315,Practical-Machine-Learning-Python-Stereo-ebook,$8.99,2019-01-29,python,https://www.amazon.com/Practical-Machine-Learning-Python-Stereo-ebook/dp/B07MP845XB
316,Fundamentals-Python-Structures-Kenneth-Lambert,$27.15,2019-01-29,python,https://www.amazon.com/Fundamentals-Python-Structures-Kenneth-Lambert/dp/1285752007
317,Fundamentals-Python-Data-Structures-1st-ebook,$27.99,2019-01-29,python,https://www.amazon.com/Fundamentals-Python-Data-Structures-1st-ebook/dp/B00GJTRCZM
318,Vox-V822-Python-Guitar-Strap,$138.99,2019-01-29,python,https://www.amazon.com/Vox-V822-Python-Guitar-Strap/dp/B00276MYWC
319,Command-Beginners-Programmer-Program-Birthday,$9.99,2019-01-29,python,https://www.amazon.com/Command-Beginners-Programmer-Program-Birthday/dp/B07BQR7FG4
320,Python-Machine-Learning-Example-learning,$44.99,2019-01-29,python,https://www.amazon.com/Python-Machine-Learning-Example-learning/dp/1783553111
321,Python-Machine-Learning-Example-learning-ebook,$31.19,2019-01-29,python,https://www.amazon.com/Python-Machine-Learning-Example-learning-ebook/dp/B01MT7ATL5
322,Python-Hours-Sams-Teach-Yourself-ebook,$15.39,2019-01-29,python,https://www.amazon.com/Python-Hours-Sams-Teach-Yourself-ebook/dp/B00F4PSLYS
323,Sams-Teach-Yourself-Python-Hours,$29.05,2019-01-29,python,https://www.amazon.com/Sams-Teach-Yourself-Python-Hours/dp/0672336871
324,Python-Beginners-2018-Learn-Code,$19.99,2019-01-29,python,https://www.amazon.com/Python-Beginners-2018-Learn-Code/dp/1980820570
325,Introduction-Python-2018-Mark-Lassoff-ebook,$9.99,2019-01-29,python,https://www.amazon.com/Introduction-Python-2018-Mark-Lassoff-ebook/dp/B07C45F6GW
326,Python-Artificial-Intelligence-Projects-Beginners,$1.99,2019-01-29,python,https://www.amazon.com/Python-Artificial-Intelligence-Projects-Beginners/dp/B07DFQHQPB
327,Design-Toscano-Burmese-Python-Statue,$484.50,2019-01-29,python,https://www.amazon.com/Design-Toscano-Burmese-Python-Statue/dp/B005EIWSGC
328,Mastering-Python-Networking-Security-networking,$39.99,2019-01-29,python,https://www.amazon.com/Mastering-Python-Networking-Security-networking/dp/1788992512
329,Mastering-Python-Networking-Security-networking-ebook,$31.99,2019-01-29,python,https://www.amazon.com/Mastering-Python-Networking-Security-networking-ebook/dp/B07DTBD1YL
330,Monty-Pythons-Life-Brian-Immaculate,$14.99,2019-01-29,python,https://www.amazon.com/Monty-Pythons-Life-Brian-Immaculate/dp/B000VE439Y
331,10-Pack-Python-Nitril-gloves,$8.99,2019-01-29,python,https://www.amazon.com/10-Pack-Python-Nitril-gloves/dp/B07DK2FR7Z
332,Data-Science-Scratch-Principles-Python-ebook,$19.49,2019-01-29,python,https://www.amazon.com/Data-Science-Scratch-Principles-Python-ebook/dp/B00W4DTP2A&selectObb=rent
333,Data-Science-Scratch-Principles-Python,$22.00,2019-01-29,python,https://www.amazon.com/Data-Science-Scratch-Principles-Python/dp/149190142X
334,Python-Standard-Library-Example-Developers,$56.98,2019-01-29,python,https://www.amazon.com/Python-Standard-Library-Example-Developers/dp/0134291050
335,Python-Standard-Library-Example-Developers-ebook,$37.67,2019-01-29,python,https://www.amazon.com/Python-Standard-Library-Example-Developers-ebook/dp/B072QZZDV7
336,arena-Unisex-Adult-Python-Mirror-Revo-White,$20.11,2019-01-29,python,https://www.amazon.com/arena-Unisex-Adult-Python-Mirror-Revo-White/dp/B06WP1TV3K
